record_id,source_row,Document,Topic_group
eab4cab8c4d1fe2e527c555e105df40c450a8f17f747ca59ec19f70693ee2469,47508,error on the new good thank you regards hello have solve problem regarding error message could you please check let know if something wrong best regards engineer en sent thursday re error dear please open ticket about kind regards engineer en sent thursday error hi some errors could you please help thank you regards officer ext your zone,HR Support
460834977f697f82ea87c371dda27c4a27ff97b72797b8aff9bfff34767711cb,47511,oracle only submitted sent thursday importance high dear could you please sort out related issue she repeatedly can submit her submit button won submit anything we appreciate prompt action your side best manager sent thursday re dear one more week passed have submit could you please review earlier request thank you tester sent monday dear could you please resolve issue have with can submit but request for approval does come thank you,HR Support
aa3aa6a42ab37eeaf1d44f160dfd11c88504bdc942a6c073b5136fda2ba51311,47512,test issues sent thursday test issues dear could you please check why test for some colleagues was but was working thanks lot for your help kind regards senior software tester en,Hardware
7a746e36699efeaa29b1f0a2504b71c8d7fc06f887a09973874e5ada7f549f15,47513,issue accessing new sent thursday re migration how information hi have tried access link you provide whilst but cannot access instead get cannot be displayed error regards client manager,Hardware
7ef5c8e055f21e244aa0d82b5e7097b296817de478d54957a60183144b4b953b,47514,certificate issue confluence sent thursday re certificate issue confluence hello please log call retrospectively br senior engineer ext en sent thursday re certificate issue confluence thank you sent thursday re certificate issue confluence hello one should be fine too br senior engineer ext en sent thursday re certificate issue confluence hi regards sent thursday re certificate issue confluence hi issue solved for confluence what link br senior engineer ext en sent thursday certificate issue confluence hi there issues with certificates confluence instances causes high impact users could you please assign appropriate please below screen shoot same confluence thank you engineer,Access
cb80e1c2a7fd3243f3c4b7466d01677a8ae58b86b7650bf3e1e911a3053b36ca,47516,error time sheet sent thursday re sheet hi unfortunately succeeded making modification you suggested delete option available for week with error please attached print screen whenever you have some please contact thanks sent wednesday sheet hello order delete problematic week could you please go manage cards select cards period select row entry section options actions section become editable there you can delete week for got moved weekend create week go manage cards again actions create calendar please select st problematic week week can be generated please try fill sheet after done click next then submit if anything unclear feel free contact for looking forward hearing you analyst ext hub sent tuesday re sheet hello tried log application succeeded for some days but for last week for monday tuesday adds thursday for wednesday adds saturday can you help with look have hours logged for thursday can delete thanks sent friday sheet hello your created if you report message for your st days without possibility enter code please let know note issue tracked by our rd party provider you be able log your properly only for weeks following your start date please let know if you experience issue described above thank you for your understanding analyst ext hub sent monday sheet dear welcome we wish you wonderful here unfortunately moment we only have one colleague assigned working tasks due work load there delays your starter ticket for yet processed why you able log into once your created you be notified we apologize for inconvenience caused thank you for understanding regards analyst ext hub sent friday sheet hello please help with verification for when try log get following error please attached print screen name thanks,HR Support
4c8cf2b5a1ad4ae07769c1bc596fd2323eba98806f6929001e66c980369e156a,47517,revaluation setup error ref sent thursday revaluation setup error hi could you please raise ticket for below best regards applications analyst en sent thursday revaluation setup error hi you happen know if there ticket raised for issue critical should be escalated we need be fixed asap thanks kind regards accountant ext en sent re revaluation setup error hi understanding issue part wider issue around reversing journals provided while ago attached but think really acceptable checking with status original ticket if when expect have fixed sent re revaluation setup error hello any feedback matter we need close we cannot without knowing what does our revaluations these should have automatic without headache please advise issue status was escalated resolve any resolution please keep informed thanks lot sent revaluation setup error importance high hello was about run revaluation you probably aware revaluation routine should be automated reversing journal following month however for macedonia did reverse please attached extras excel initial postings snip how put filters for part them reversed clearly setup issue problem if does work correctly correct reversal for please treat issue with high priority escalate appropriate kind regards manager en,Hardware
30d74b398885420c72726947ebfe237e2b59b790cc65c3a2c81d20d68447884a,47519,connectors redirection sent thursday re connectors redirection hello yes we take look can you log for thank you engineer sent thursday connectors redirection importance high hi can you please help make redirect mentioned below done changed connectors should lead connectors thanks sent thursday connectors redirection importance high hi can you please check with make redirection for connectors point directly connectors instead we if click marketplace link for connectors connectors should take them connectors landing thanks million have great manager,HR Support
c8739602c1388dcfe947e4743c1bb9d9b91522be4284bd68ecd2065ea33bc473,47520,problems with pc sent thursday problems with pc dear want let you know there some problems with pc works quite slowly lately screen appears often shuts down without any cause please help resolve issue regards tester en,Hardware
bee6871133d16a88d72a027083eae8b747ef3847a85bf244fa1cb14ed0444857,47521,issues sent thursday issues can you let know if there issues with asap travelling need access working fine but getting failure notices when load get errors such when trying connect thanks client manager,Hardware
34d0fd78754ead7980932bce036331723718c7851240b08fcaa4f297a393eb9e,47522,error on job configuration sent thursday error job configuration hello have encountered problem when configuring job make automatic deploy server job one job ecosystems added post build action deploy build server but get error saying folder where war file readable or exist can you please help with issue thank you senior developer,HR Support
e2f08f381189a699cc20be66a7da270731f956d5eb1ea61e9905932847290a1f,47523,expense account setup sent thursday expense setup importance high hello have urgent matter was requested create request but getting error attached kind regards,Access
684cb31cbb8edbd81abc220a3a29e5edaa9507e4b56e55600f0a97318c48df38,47525,authentication error sent thursday re your invitation take awareness refresher quiz hi seems be authentication error strangely got very similar error message myself when logging into monday but when tried again minutes later problem had fixed had notified but reproduce problem try again today if you can successfully authenticate if you still get same error message notify another case authentication error also ticket kind regards sent re your invitation take awareness refresher quiz hi get error when trying module cannot connect any servers server connection resource id bind result regards sent wednesday your invitation take awareness refresher quiz dear we kindly invite you participate information awareness refresher quiz we asking existing employees have taken information induction awareness quiz past year since st october fact take quiz demonstrate their continued awareness important information practices obligations quiz contains questions be drawn random larger pool everyone attempting quiz receive slightly different set questions answer if you repeat test second subsequent re tests contain slightly different set questions attempt each other you can access refresher quiz link id we appreciate taking awareness quiz consuming but we have commitment our clients ensure employees have received tested regular information awareness reminders you have seen regular bulletins sent out by quiz designed test your awareness provide with evidence present clients ask demonstrate we provide test these awareness reminders please note even heads disciplines other leadership members being asked quiz even members information be taking nobody can consider themselves exempt taking quiz attendance timeliness pass rates for quiz be reported end october happens awareness month any invitees take quiz during definitely be chased take next month if you want remind yourself important information policies obligations we must comply with you can view information awareness induction training movie minutes here resource content awareness october there some reminders for busy readers here you can also acceptable use policy you ll also find links other key policies including information classification handling summary roles responsibilities if you easily able access above documents can also be accessed via reminders for busy readers acceptable use policy information classification handling summary roles responsibilities if you manager please ensure you remind your members importance taking quiz if receive invitation take joiners since st october receive invitation finally if you member have trainer or administrator rights please follow these instructions or before attempting take refresher quiz otherwise your score be recorded main quiz results we think you have taken quiz thanks kind regards information,Hardware
d684db29fedf41277320eb7d6ce144c57d76d75f7ae9ea12857c33003fbf43de,47526,issue with booking annual leave sent thursday re issue with booking annual leave thanks for your help had issue something changed background trigger since last logged request seen request have approved cheers production manager editorial consultant en sent re issue with booking annual leave hi can confirm absence correctly set for terms approval flow can help but added advise fix if necessary thank you administration officer sent wednesday issue with booking annual leave hi hoping you can help with one asked monday if could have friday sept off said yes asked him book today seen any about when checked there was message requesting leave when reminded book said had but had entitled automatic please review annual leave request for sent him his saying was out until october can you please figure out why getting approval for holiday requests put back again also how we make already submitted request accepted updated correctly cheers production manager editorial consultant en,HR Support
8f70f457ddac257d4d04e467a48543468cb3ff15a34e2beee57179c9b28ee5e9,47527,event notification sub door remote alarm original message sent thursday event notification data event sub door remote alarm source sub door details details details,Hardware
33964cb2bd30e37104401823678b59cf1b531e14a6f79bb59f140c2b7b554d36,47528,not accessible via sent thursday re access hi discussed you should be able access via other browsers for instance by accessing following link hi could you please make ticket regarding issue logged for appropriate thank you please let know if further assistance needed kind regards applications analyst en sent wednesday re access can access via explorer but what get thru for for instance sent access hello order further investigate issue you reported please provide few more details about you able access different browser there particular error message you receiving could you please send print screen with also please provide with exact link you accessing looking forward hearing you kind regards for analyst ext hub sent wednesday access unable access these reports via says connection secure sort chief officer,Hardware
0546c3ba488814e4de30125ae10a600cf8e79241a67adfb801a9bed16ab71265,47529,crucible not working crucible certificate expired if add exception browser loading please crucible,Hardware
6ea428ed2a2c8aa6a1cf94a6c9299f238fda80f35a7da81081ce5b98059b42b8,47530,cannot find user can find person manage rate schedule but cannot find him when searching also reported log,Access
b022b33b4283d9f69e31512f74214e1b50e7e890a8ea185a928bd9a53652777d,47531,projects menu access oracle not possible to choose projects to add myself as a member sent wednesday projects menu access possible choose projects add myself member dear please be noted officer for she should be able add members teams former able add member please let have your help sent wednesday projects menu access possible choose projects add myself member hey forwarding response regarding possibility add myself officer en sent wednesday projects menu access possible choose projects add myself member hello please be advised only manager can add members please contact you trying access request be granted access if there anything we can assist with please hesitate contact thanks kind regards analyst ext hub sent wednesday projects menu access possible choose projects add myself member hi able access search projects under need add myself member these projects example below another colleague add below thank you officer en sent friday projects menu access importance high hi need access projects menu performance job role very important have access possible thank you officer en,Miscellaneous
eda9691b01887b7df6ba68a2ad427c31013e332aa98e2e8bab2f90bc36afdefd,47532,leaver mail account visible address book sent wednesday left months ago still appear active directory if their terminated example client,Access
d2878c9244f45e8aec6845b9f00e6bee5a932dc8c303c1c9ee58fbe0bfd4a549,47533,account locked for sent thursday locked for please unlock importance high dear colleagues colleague her locked log using her usual password please unlock possible job integration taxation specialist,Access
777566d82cd4b9e0d8c5ac69d7b60f947d5665c74a879d2e2a675fc51a5f2fa9,47535,no access to mailbox sent wednesday re intern full hire sept th below screen please advise thanks date wednesday intern full hire sept th hello apologies get back you late mailbox should be already visible your left hand side your if mailboxes compacted you example below name should be listed you should be able content his mailbox please let know if your experience any different thank you looking forward hearing you analyst ext hub sent friday re intern full hire sept th thank you can someone please advise how can view his mailbox date friday intern full hire sept th hello everyone per details present automatic leaver form should receive access mailbox forwarding was requested hi forwarder address access leaver mailbox yes did leaver have roaming profile did leaver have ad rights did leaver have access other personal mailbox note mailbox does receive incoming but forwarded per below if you encounter any issues please let know best regards analyst ext hub sent tuesday re intern full hire sept th adding confirm receives sent thank you administration officer sent tuesday re intern full hire sept th hello should be forwarded please let know if you have need for additional info thank you date monday re intern full hire sept th hi believe done but have looped perhaps she can confirm regards date monday re intern full hire sept th hi have returned leave please note there section leaver form specifically asks whether should be forwarded another colleague kind regards planning officer sent re intern full hire sept th importance high hi regret inform you rejected full offer post signing left effective immediately we believe be some personal matters remove him payroll tomorrow however was covering for during his paternity leave can kindly ask have his sent kind regards,HR Support
66aa75e8a5d37e962780978f80821abf4c0cabf3ffcbc9d7d04a88c121059457,47536,git invalid credentials sent wednesday git invalid credentials hi for some reason keep getting credentials error while trying already have access couple repositories there could you please help thanks engineer,Access
40d57f0211390cf95f5f418f5313108efa9f5f6c993718204157d55b300d3fd3,47537,socket not working sent wednesday socket working hello port give address can you make port thanks,Hardware
e204fabafebcf6cdbdcee6d5ff9a700e5a1e86a256ebc8e8abf4b6de0bfc448f,47540,can change proxy when try change proxy dialog shown saying access feature disabled ny restriction set by your administrator,Hardware
2cb700e460e89a2aee29eacf369e663cb4fb56fdef5953b7fb2de89bb2d1648f,47541,mobile phone stopped working could you please help his phone stopped working,Hardware
857f93c1a99267f2ed8aeb98574411dc131491879bdd09278315953cb7a3ab95,47542,outlook requiring password sent wednesday requiring password hello after plug unplug cable laptop connect any longer continuously asks for credentials but even if input those re accepted prompted again again sometimes gets fixed if stop start otherwise need restart thank you,Administrative rights
7926278ca16cc13114846fd239999afebae52dbe9a5f3b134123e4f860df57f2,47543,for issue sent wednesday for issue hello could you please open incident based below put normal escalation path best regards sent tuesday for issue legate for la frankfurt ca language pack se pare ca language pack care la for sa va se face mine pack sa engineer,Hardware
efadee7bb9c96f79606fb3fd5f11c046fa513fb4f44a453561b19460bc0a3dfd,47547,issues with access to confluence hello have question regarding could be our filter excluding confluence links currently with denmark would be useful if you could help confirm or ca merge mea ca timeout la upgrade exact la la ca la ales ca pot la,Access
1f3e689d4023f3c64a0443f03b4927ddd82ce460a2d34e348f862c5816640f26,47548,not able to access sent wednesday able access outside hello tried access git outside case using connection get forbidden other colleague same problem could you please try investigate fix thanks,Access
0463a94cc7f214d779a1179877918a42b2d5e836f7d20de122b881a1df942b1d,47549,still receiving calls sent wednesday telephony path hello writing you regarding above reference number believe query resolved we have noticed still receiving calls could you please check your side get back possible thank you best regards leader,Hardware
50c1730a79e152ec08207f3bba760915905e70f9e28a416a98c19b23cc4065af,47550,issue with installing net framework sent wednesday issue with installing hello have tried installing but unfortunately receive error if can install framework can install application have tried installation while connected wireless cable same thing happens have attached error could you please assist thanks kind regards leader,Hardware
6ccacb51ab4624c38e123a86cb90f28f721604b01bbfd2d42893f9ec7b2b423e,47551,update contact details ad sent wednesday re update contact details ad hi changes were made ago looks these were sync with ad thanks head testing interim sent wednesday update contact details ad hello could you please assist with below update once these changes made sync with active directory be visible for regards analyst ext hub sent wednesday update contact details ad dear could you please update contact detail ad specifically please remove current mobile phone number using for more than year instead add thanks head testing interim,Hardware
d8a99d803bac2bbd80a3d9643b9fb2b07f30c7cd612ef5df82522cf217da8e9f,47552,password reset sent wednesday password reset hi can you please be kind reset password for expired cannot log thank you regards manager en,Access
afcec48af041355451183152c70ad6b0f6916ba21887aeb894c0f1ea1fc8cc12,47553,upgrade en sent wednesday upgrade hello please log incident assign order assist users below list upgrade version tried run upgrade software center but installation can finish successfully also tried run installation task zone received different error en en regards technician managed en,Administrative rights
628cac93633786d386e70230a9f6a8a58032fede1055ad77afc38e76eb65c01d,47554,urgent internal audit request sent tuesday await urgent request hi we re currently conducting contracts contracts below showing with approvals under we understand conversations with be because approvals recorded old approvals were migrated across can you please confirm if you have access view approvals within old if please can you provide with approvals your urgent attention request greatly appreciated we can conclude our thanks little sent approvals contract type client contract contract number contract value contract value base discount margin start date end date status reason domain sales owner sow sow central platform executed sow redesign csp draft sow germany executed rpm professional little consultant advisory street square important notice communication liability partnership registered wales with registered number registered street square kingdom kingdom member firm touche by guarantee whose member firms legally separate independent entities please about for detailed description structure member firms communication contains information confidential also be privileged for exclusive use intended recipient if you intended recipient please notify by forwarding delete copies your note disclosure copying or use communication strictly prohibited communications cannot be guaranteed be secure or free error or viruses sent or securely archived stored by external supplier within european extent permitted by does accept any liability for use or reliance contents by any person save by intended recipient extent agreed engagement contract opinions conclusions other information have delivered by way neither given nor endorsed by,Miscellaneous
fce2fae54d7a77be21bbe985c48442e04e7062dad2936b9c4cba46706bdc83ef,47556,unable to create deploys sent wednesday unable create deploys hi seems slave down we unable create deploys for could you please have look asap regards senior tester master,Hardware
1494d1ee38ddcd4e4847e5e4789aa09aa3c1fce479e61d8c55db703cf058411e,47557,site access issue sent tuesday site access issue hi seems like access removed following sub site sub folders please add back own growth strategy site can you let know when complete thanks head corporate,Hardware
914011e34ebc857c869d88809ef3ca5e51a992731d31ac95f8985c480142e54c,47558,error received expense module sent tuesday error received expense module hello can you please help with following issue audited below expense claim transferred validated when posted ledger create got error message print screen below can you please check why received error if there anything can our side ensure correct processing thank you have great accounts payable,HR Support
a58485dd38c6242d2a10ee79b2667ff26f4246e521fed3793076073e6eeefcce,47560,not responding sent wednesday down hello down we cannot work can you please have look thanks software design lead en,Hardware
8ced9fc329ad9d23f6ac72617bb056c3b1d02fdd238cbab63a2e1fa791597f67,47562,your mailbox is almost full sent tuesday your mailbox almost full importance high hi can you please help archiving mailbox folder for previous years overcome mailbox almost full issue below thank you senior manager sent tuesday your mailbox almost full importance high your mailbox almost full mb mb current size maximum size please reduce your,Storage
27bb3dd0317854cec5fb05bb79050a59513b5dd3d25a1fa89eb3dc341f70719a,47564,git cannot be accessed sent tuesday re cannot be accessed hi referring actual authentication credentials working thank you wrote hi access git you referring or certain regards analyst ext hub sent tuesday git cannot be accessed hi we able log into git anymore can you please help thank you,Access
de6e467e69b2664fc81dd036ea4442eeec68e90647cb60e6ec9b7f5b8ba27d1c,47565,printer sent tuesday printer hello printer jam went through usual steps clear path without success there twist today problem grinding noise tried clear path staple drawer remains open consultant,Hardware
b92eef7de3e64cd236cc0927ba9ca7d0e5fe98d5a745174ef4a14e95dbfdb06a,47566,battery not detected sent tuesday battery detected dear please raise sr assign for replacing laptop was longer detecting battery en was replaced with en because find for awareness also contacted for servicing ref mr scheduled for th kind regards engineer en,Hardware
9a10f03836b962738496f733be82c1a506f9b25e6092a84b517f2d3e4ccad39e,47567,issue with sent tuesday issue with hi have installed laptop but getting below error when trying connect for can you please look into thanks officer,Hardware
520f4171038282f2ae027f2384805d93229ca93cb2df8aabac75f5abb6ceb50b,47568,lost access card sent tuesday lost access card hi our colleague lost his access card could you please assign card for him thanks manager,Access
91f6c940a4f97c9f21df810a53d61c277b78e35f17aaadad36d4e5f7a020d6df,47569,lost access to the sent tuesday access hello for some reason longer have access for very important because work with them incidents out hours need be able find out shift if need speak them regards majors therefore can you please re access located here administration administration documents view be ribbon if there any approval need get for please let know kind regards manager en,Hardware
c6d805b5d9ac9ad8fc7094f95a4e7fdce99e37e29d6197502383f3bfaab45c83,47570,oracle no catalogue purchase screen sent tuesday catalogue purchase screen trying order cards have tried raise however there nothing catalogue option browse doing something wrong,Purchase
bb96e2844bc046847778f517b9202568f99cbaec7a5defa9d90835549bcc252a,47571,project approval issues on after pm change sent monday re set manager for approver importance high dear please upgrade priority ticket highest access approvals anymore received main access yet can approve any yet please attached look through following message too thank you manager sent re set manager for approver hi followed steps use guide unfortunately only worsened situation set end date for yesterday cut access same was already set there with end date but result did gain access kindly find attached message gets upon attempt access settings for could you please advice manager sent thursday set manager for approver hello please be advised there back up approvers what set current if needs be changed current can perform change with help attached guide if anything unclear please let know best regards analyst ext hub sent thursday re set manager for approver importance high good afternoon you upgrade priority main assignment please thanks mob sent set manager for approver hello please be advised there ticket logged for these changes we get back with updates when available thank you best regards analyst ext hub sent tuesday re set manager for approver hi change automatically replicated separate ticket probably raised for appropriate you should receive feedback them when change hi could you please make ticket regarding below assigned queue thank you kind regards applications analyst en sent re set manager for approver hi thanks lot for prompt actions could you please confirm changing also be reflected kind regards manager sent tuesday re set manager for approver hi we have set manager you up approver code please let know if further assistance needed kind regards applications analyst en sent tuesday change for dear could you please help with following can you please set manager for could you please set back up approver for thanks lot kind regards manager,Miscellaneous
265b65c684ea4fc99769694b9413b2cde7620907e400be50c2656ee094334824,47572,mail issue accessing mail com sent tuesday hello have some problems with profile cannot log make changes profile please check issue thank you kind regards tester,Hardware
180f76d1d6f72c687b965a945f3de32ac53bf69fc40eb312aad5b7ddccbf96f6,47573,time sheet unable to log time when try log work sheet display id field other fields necessary,HR Support
74fddfd4e6a1ab13a5958b3ce0e7ba930cf506774f83cd82f338d96b5259ddda,47575,error approval sent monday re error approval error hello tried submit following request but got following error attached can you please help regards sent error approval access task application error approval details assignee assigned date task number number trip period total purpose open shift trip submission date approval process was halted due application error your help refer incident server,Miscellaneous
28063a13a76c9090f325bfcb3eaac45fcbccb895074739118a9b85c888a53c48,47576,target par backup alarm alarm alarm changed status from gray to yellow target par previous status status yellow alarm definition yellow metric above red metric above current values for metric metric disk space used description alarm usage disk par changed yellow,Miscellaneous
f3fdb53e95e4badb5c5cf17b327bac3c611c7c1866d7a4b56f57b701a2ffbacd,47577,pas sent monday hi able client report can you please check client,Hardware
25b3a5d1a7313e346b5b8cf82d909ade806573b5bc0d94853c5d8bdc6c030c46,47579,outlook issues sent monday issues hello please log ticket for regarding password issues problem was solved thank you have great si merge engineer ext,Administrative rights
be603b6b42159ffa46a13c03d7a9ca63fcce216abc4ada0ab87fe51f8c6726bf,47580,urgent sent monday urgent importance high hi when try open files work directly them downloads instead could you please advise asap working abroad weekly status reports be view thanks client,Hardware
fbb484cda98a6754ee55158ef66b73e57e8cba2e37b87aea19e5723767232f70,47582,oracle approval sent monday approval hello can you please clarify situation none his sheets approved since was hired can you also advise should approve his thanks sent monday approval hi noticed there problem with since got hired two months ago none approved have discussed with advised discuss with said discuss with you could you please help with regards infrastructure manager ext,Miscellaneous
ed0d18f41367881eb4d1a18e42b1bb92cbdb5223f86e3c0ee3186487a00c64ad,47583,can not execute sent monday can execute hi can you please advise why cannot execute contract thanks best regards manager,Miscellaneous
46e8c5178e02a987405f6eaff32eb381120631269375802429af9be7e452f4f4,47584,your mailbox is full sent monday your mailbox full importance high dear extend for asked previous ticket weeks ago but received feedback please message below thank you sent monday your mailbox full importance high your mailbox full mb mb current size maximum size your mailbox can longer send or receive please reduce your mailbox size delete any items you need your mailbox empty your deleted items folder,Storage
dee11f1e5b5976e21260aae0b23a960bfdbc08e964985c375779611855e81359,47585,issues with access to git sent monday re please add following active directory hi one users tried here what said does seem be accessible pilot returns forbidden before get enter password we have any wired cabling offices anymore only wireless how your git installation would know whether or cable was plugged pilot address could be found does needs something different thanks sent monday re please add following active directory hi please add mentioned users also sonar regards sent monday please add following active directory hello please be advised have added below members kindly note some below members did have have taken create one for them please below password password password kindly note their password expire months should there be any issues changes please contact we remedy situation kind regards analyst ext hub sent thursday please add following active directory groups importance high hello please add following ad groups can access thanks,Access
bc7a4e482aba59f55c3e1d5d3cf6495a80e6658ae4e46ab751e37f32e496d990,47586,approval sent monday approval hi still showing line manager instead can you please amend thanks manager,Miscellaneous
a34bdcfc77838c94879f05141c7989866719f031dc52e2727489efeba0aaa253,47588,ad oracle sent monday ad importance high hello have access but can category attached you print screen thank you accountant,HR Support
835f7cf8b0aa902938278183b8ca1cdab6d66ce43c5f16be691f62f2afa2d841,47589,are still going to the previous project manager sent monday action required approve entries for hi although we set manager for still going previous manager can you please investigate thank you officer sent monday re action required approve entries for seem work for some reasons was asked approve his own for sent re action required approve entries for hi made change with th you want change date thanks officer sent friday action required approve entries for hi guys can you please follow up find out why still going remember you had chased had changed but for some reason still going sent action required approve entries for attached for week come approve still regards sent action required approve entries for access task application or take direct action using links actions approve reject,Miscellaneous
2dcef5499d6de228fbcdb5906c18b12a57a84d6e69c027d32bc90bbece1b6957,47590,quarantine issues sent monday re you have same for also regards sent re you have dear address still being quarantined can you please verify if address set safe for users thanks sent re you have thanks regards sent you have hi please be advised we have added bellow approved senders list should reach your mailbox if there anything we can assist with please let know thank you analyst ext hub sent monday you have hi there have manually released these but cannot option add or domain list safe addresses please advice same for number other working regards sent you have dear you have confluence always training re confluence kb confluence always confluence kb confluence always agile process confluence kb confluence always confluence kb confluence always tooling confluence kb confluence always monitoring confluence confluence kb confluence always confluence kb confluence always ceremonies confluence kb confluence always point po confluence confluence kb confluence always point po confluence kb confluence always point po confluence kb confluence always confluence kb confluence always monitoring confluence confluence kb confluence always point po confluence confluence kb confluence always confluence kb confluence always confluence kb confluence always ceremonies confluence kb confluence always monitoring confluence confluence kb confluence always point po confluence kb confluence always confluence kb confluence always ceremonies confluence kb confluence always tooling confluence confluence kb confluence always ceremonies confluence kb be deleted automatically after days you can change frequency these within your portal log,Access
9073f30ebef349f17d034188ce01104a3c33ac22277001b2de362fec27cf3025,47592,oracle expense issue sent monday si sa report requires correction va sa ne si sent friday re format va la officer ext en please refer section our for list entities sent friday re sa si si ti print screen la bun ca la sa ne sa ne,Hardware
47def2550a3f1381592e7446ba1a2452c2f2ea42fbc1126f27c45abd6f3943f9,47593,problem with sent monday problem with hello have tried access chrome explorer get error image with error attached kind regards developer en,HR Support
76d778970d12a69d562ca2dbb8c30500b607c75999f1488cffb91e21bf1d7171,47594,import error via spreadsheet ref sent monday import error via spreadsheet hi please raise ticket for below best regards applications analyst en sent monday re import error via spreadsheet we tried spreadsheet import also work patch was weekend seems have messed up spreadsheet imports modules please look into with priority we cannot close modules thank you kind regards accountant ext en sent import error via spreadsheet importance high hi please look into with priority seems there postings appear uploaded spreadsheet but we cannot find them very important resolve we cannot close ledgers due we should done friday thanks kind regards accountant ext en sent import error via spreadsheet importance high hello tried another upload spreadsheet different entity excel displays row imported successfully cannot find postings should say something errors postings go through please look into communicate teams if there crash or we need update fear we postings think posted but thanks manager en,Hardware
869a812bd8050b9cf3fe48c12d74af39fd8c7ee13375f22b1cd61234588c21d1,47595,cannot previous reports pas cannot july reports client check screen,Hardware
078d655216f7be1511c34c3448e0fb36b7c9e09b0efcf3aa8a62dddb29fe5173,47596,warning issue sent monday requested item warning for hello having lot regarding breached tickets or warning coming batches over last mins we having issue with one below example cheers change control presence manager managed mob sent requested item warning for ticket close breaching telephony requests please be advised following ticket close breaching telephony requests reference number customer summary assignment extension priority low resolution target date assigned engineer ref msg,Miscellaneous
506f9a3015ab814ed9b33ca82dc5993a6e2fc827d796aa3d1316c2c9aa9a0885,47597,oracle missing project sent monday importance high hi projects item disappeared dashboard manager please take look asap master discipline lead en,HR Support
3f784bd7c029c00e2680ff310fe660b4283578019214a105a0f6021d25bc0d55,47598,trouble connecting monitor to work station sent monday trouble connecting monitor work station hello have having some problems with one monitors morning could you please help with thank you kind regards bun designer,Hardware
821926e6618775257b872c6844da9553ef357dd0d84f32809ae33eafd613f8e4,47599,issues sent monday urgent fuze training hello can you please open ticket for assign issue inbound sound data received while using client specific software for thank you specialist sent monday re urgent fuze training hello sorry for forgetting earlier checked outgoing request allowed fuze ll check why voice heard but could you please open separate request thanks best regards engineer managed en please consider environment you really need print sent monday urgent fuze training hello trying test soft phone application works well aside audio cannot hear anything headphones tested same settings non worked thoughts incoming data through software blocked more than test or offer more details thank you specialist sent monday urgent fuze training hi per below we need ports be able test train sd would be possible please thanks sent re urgent fuze training hi thank you for coming back indeed set up for but we have physical phone our we received part training we need connect we can make tests we can activate but we cannot fully practice believe ports required for one work there any way you could please help out with issue thanks sent re urgent fuze training hello sorry for previous meant communication environment fuze allowed tanks best regards engineer managed en please consider environment you really need print sent wednesday re urgent fuze training hello please be informed communication environment fuze thanks best regards engineer managed en please consider environment you really need print sent monday urgent fuze training importance high hello please advise below issue engineer managed en sent monday urgent fuze training importance high hi guys could you please assist with request for info referenced above might be request for thanks leader,Hardware
9d250675399b03182815b044e16828141ca8906a61af5d91d2ac312fb82b06e2,47600,oracle expenses issue sent friday re disappearing act thanks aside obvious point seems like inflexible approach why can get reimbursed worried about use word probably below looking forward monday or even sooner sent re disappearing act hi seen communication today updated for you detail be any expense items you submit be reimbursed believe reason previous expense items disappeared although these still probably be could you please investigate best regards sp sent galaxy original message date disappearing act hi there have looked everything gone seems think have never looked before tries make tutorial there expense reports visible expense items visible same issue why checked have you someone reset or reset for some reason hopeful maybe database down or something reset would be disaster for only good can still items phone uploaded if same we might have some work we did enter saved any thoughts thanks director,Hardware
a1b5d1ec31dc1e0d6d668aacece9a4c953966130481120a72b6dd5b53103d4dd,47601,oracle expenses details disappearing sent friday re disappearing act ah might explain put previous ones were actual costs where transferred money bills here what receipt expect be submitting for going forwards have etc can make one honest genuine bit feedback why why why insert various swearing would someone think check with other note attached thanks for such prompt response for quelling tears have great weekend sent re disappearing act hi seen communication today updated for you detail be any expense items you submit be reimbursed believe reason previous expense items disappeared although these still probably be could you please investigate best regards sp sent galaxy original message date disappearing act hi there have looked everything gone seems think have never looked before tries make tutorial there expense reports visible expense items visible same issue why checked have you someone reset or reset for some reason hopeful maybe database down or something reset would be disaster for only good can still items phone uploaded if same we might have some work we did enter saved any thoughts thanks director,Hardware
19913adf09644cbb2f5f9ba86204f3a3c3dedb833f86e9a5afe6fba4ea95cfd5,47602,access to project sent friday access hi could you please take look anymore only bod induction board empty was having access thank you head testing colombia,Hardware
d9418d670dd134431f41fa97030a41076e955194dafe49b9857c18980df41624,47603,error sent error hi was trying add some under code for th sept but got error message another one can you please advise why thanks upcoming holiday october th th th floor blvd district,HR Support
9f01e1e9e1bf1fed2fe1d1f26eb5cb141f1ca2c98e17fa9c5f9976cb53a903a4,47604,laptop is very slow and constantly not responding laptop very slow keep getting non responsive even if try open goes responding most if look task manager disk busy with barely any open browser for drive was also almost full last week had visual studio free up bit but need reinstall some point permanent solution know if needs upgrading or replacing but someone needs look into getting frustrating inefficient work with,Hardware
